Year,Island,Reef ID,Transect ID,Distance ID,Shoot ID,Blade ID,Reef,Transect,Distance,Shoot,Blade,Growth,Width,Growth duration,Growth per day,Growth area
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_4,2018_LH1_1_4_3,2018_LH1_1_4_3_1,LH1,1,4,3,1,4,6,10,0.4,2.4
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_4,2018_LH1_1_4_3,2018_LH1_1_4_3_2,LH1,1,4,3,2,1,6,10,0.1,0.6
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_4,2018_LH1_1_4_3,2018_LH1_1_4_3_3,LH1,1,4,3,3,27,6,10,2.7,16.2
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_4,2018_LH1_1_4_4,2018_LH1_1_4_4_1,LH1,1,4,4,1,9,6,10,0.9,5.4
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_4,2018_LH1_1_4_4,2018_LH1_1_4_4_2,LH1,1,4,4,2,25,6,10,2.5,15
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_4,2018_LH1_1_4_5,2018_LH1_1_4_5_1,LH1,1,4,5,1,6,6.5,10,0.6,3.9
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_4,2018_LH1_1_4_5,2018_LH1_1_4_5_2,LH1,1,4,5,2,15,6.5,10,1.5,9.75
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_1,2018_LH1_2_4_1_1,LH1,2,4,1,1,8,7,10,0.8,5.6
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_1,2018_LH1_2_4_1_2,LH1,2,4,1,2,37,7,10,3.7,25.9
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_2,2018_LH1_2_4_2_1,LH1,2,4,2,1,25,8,10,2.5,20
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_3,2018_LH1_2_4_3_1,LH1,2,4,3,1,7,5,10,0.7,3.5
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_3,2018_LH1_2_4_3_2,LH1,2,4,3,2,20,5,10,2,10
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_4,2018_LH1_2_4_4_1,LH1,2,4,4,1,30,7,10,3,21
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_4,2018_LH1_2_4_4_2,LH1,2,4,4,2,14,7,10,1.4,9.8
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_5,2018_LH1_2_4_5_1,LH1,2,4,5,1,14,8,10,1.4,11.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_5,2018_LH1_2_4_5_2,LH1,2,4,5,2,23,8,10,2.3,18.4
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_6,2018_LH1_2_4_6_1,LH1,2,4,6,1,26,7,10,2.6,18.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_6,2018_LH1_2_4_6_2,LH1,2,4,6,2,2,7,10,0.2,1.4
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_7,2018_LH1_2_4_7_1,LH1,2,4,7,1,19,7,10,1.9,13.3
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_7,2018_LH1_2_4_7_2,LH1,2,4,7,2,5,7,10,0.5,3.5
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_8,2018_LH1_2_4_8_1,LH1,2,4,8,1,14,6,10,1.4,8.4
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_8,2018_LH1_2_4_8_2,LH1,2,4,8,2,1,6,10,0.1,0.6
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_9,2018_LH1_2_4_9_1,LH1,2,4,9,1,10,5,10,1,5
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_9,2018_LH1_2_4_9_2,LH1,2,4,9,2,22,5,10,2.2,11
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_10,2018_LH1_2_4_10_1,LH1,2,4,10,1,2,4.5,10,0.2,0.9
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_4,2018_LH1_2_4_10,2018_LH1_2_4_10_2,LH1,2,4,10,2,8,4.5,10,0.8,3.6
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_4,2018_LH1_3_4_1,2018_LH1_3_4_1_1,LH1,3,4,1,1,29,6,10,2.9,17.4
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_4,2018_LH1_3_4_1,2018_LH1_3_4_1_2,LH1,3,4,1,2,21,6,10,2.1,12.6
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_4,2018_LH1_3_4_2,2018_LH1_3_4_2_1,LH1,3,4,2,1,8,8,10,0.8,6.4
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_4,2018_LH1_3_4_2,2018_LH1_3_4_2_2,LH1,3,4,2,2,40,8,10,4,32
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_4,2018_LH1_3_4_3,2018_LH1_3_4_3_1,LH1,3,4,3,1,11,12,10,1.1,13.2
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_4,2018_LH1_3_4_3,2018_LH1_3_4_3_2,LH1,3,4,3,2,41,12,10,4.1,49.2
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_4,2018_LH1_3_4_3,2018_LH1_3_4_3_3,LH1,3,4,3,3,16,12,10,1.6,19.2
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_4,2018_LH1_3_4_4,2018_LH1_3_4_4_1,LH1,3,4,4,1,46,7,10,4.6,32.2
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_4,2018_LH1_3_4_4,2018_LH1_3_4_4_2,LH1,3,4,4,2,43,7,10,4.3,30.1
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_1,2018_LH1_1_6_1_1,LH1,1,6,1,1,8,6.5,10,0.8,5.2
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_1,2018_LH1_1_6_1_2,LH1,1,6,1,2,22,6.5,10,2.2,14.3
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_2,2018_LH1_1_6_2_1,LH1,1,6,2,1,14,5,10,1.4,7
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_3,2018_LH1_1_6_3_1,LH1,1,6,3,1,12,6,10,1.2,7.2
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_4,2018_LH1_1_6_4_1,LH1,1,6,4,1,13,6,10,1.3,7.8
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_4,2018_LH1_1_6_4_2,LH1,1,6,4,2,25,6,10,2.5,15
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_5,2018_LH1_1_6_5_1,LH1,1,6,5,1,27,5,10,2.7,13.5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_5,2018_LH1_1_6_5_2,LH1,1,6,5,2,22,5,10,2.2,11
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_6,2018_LH1_1_6_6_1,LH1,1,6,6,1,30,6,10,3,18
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_6,2018_LH1_1_6_6_2,LH1,1,6,6,2,7,6,10,0.7,4.2
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_7,2018_LH1_1_6_7_1,LH1,1,6,7,1,10,5,10,1,5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_7,2018_LH1_1_6_7_2,LH1,1,6,7,2,5,5,10,0.5,2.5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_8,2018_LH1_1_6_8_1,LH1,1,6,8,1,7,5.5,10,0.7,3.85
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_8,2018_LH1_1_6_8_2,LH1,1,6,8,2,22,5.5,10,2.2,12.1
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_9,2018_LH1_1_6_9_1,LH1,1,6,9,1,21,5.5,10,2.1,11.55
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_10,2018_LH1_1_6_10_1,LH1,1,6,10,1,21,5,10,2.1,10.5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_10,2018_LH1_1_6_10_2,LH1,1,6,10,2,17,5,10,1.7,8.5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_11,2018_LH1_1_6_11_1,LH1,1,6,11,1,2,5,10,0.2,1
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_6,2018_LH1_1_6_11,2018_LH1_1_6_11_2,LH1,1,6,11,2,17,5,10,1.7,8.5
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_1,2018_LH1_2_6_1_1,LH1,2,6,1,1,17,7,10,1.7,11.9
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_1,2018_LH1_2_6_1_2,LH1,2,6,1,2,4,7,10,0.4,2.8
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_2,2018_LH1_2_6_2_1,LH1,2,6,2,1,1,8,10,0.1,0.8
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_2,2018_LH1_2_6_2_2,LH1,2,6,2,2,33,8,10,3.3,26.4
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_3,2018_LH1_2_6_3_1,LH1,2,6,3,1,15,6,10,1.5,9
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_4,2018_LH1_2_6_4_1,LH1,2,6,4,1,15,7,10,1.5,10.5
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_4,2018_LH1_2_6_4_2,LH1,2,6,4,2,10,7,10,1,7
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_5,2018_LH1_2_6_5_1,LH1,2,6,5,1,7,6,10,0.7,4.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_5,2018_LH1_2_6_5_2,LH1,2,6,5,2,7,6,10,0.7,4.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_6,2018_LH1_2_6_6_1,LH1,2,6,6,1,2,9,10,0.2,1.8
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_6,2018_LH1_2_6_6_2,LH1,2,6,6,2,23,9,10,2.3,20.7
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_6,2018_LH1_2_6_6_3,LH1,2,6,6,3,8,9,10,0.8,7.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_7,2018_LH1_2_6_7_1,LH1,2,6,7,1,6,7,10,0.6,4.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_7,2018_LH1_2_6_7_2,LH1,2,6,7,2,26,7,10,2.6,18.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_8,2018_LH1_2_6_8_1,LH1,2,6,8,1,4,7,10,0.4,2.8
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_8,2018_LH1_2_6_8_2,LH1,2,6,8,2,18,7,10,1.8,12.6
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_6,2018_LH1_2_6_9,2018_LH1_2_6_9_1,LH1,2,6,9,1,11,5,10,1.1,5.5
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_1,2018_LH1_3_6_1_1,LH1,3,6,1,1,29,6,10,2.9,17.4
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_1,2018_LH1_3_6_1_2,LH1,3,6,1,2,22,6,10,2.2,13.2
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_2,2018_LH1_3_6_2_1,LH1,3,6,2,1,10,5,10,1,5
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_2,2018_LH1_3_6_2_2,LH1,3,6,2,2,1,5,10,0.1,0.5
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_3,2018_LH1_3_6_3_1,LH1,3,6,3,1,8,6.5,10,0.8,5.2
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_3,2018_LH1_3_6_3_2,LH1,3,6,3,2,27,6.5,10,2.7,17.55
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_4,2018_LH1_3_6_4_1,LH1,3,6,4,1,20,6,10,2,12
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_4,2018_LH1_3_6_4_2,LH1,3,6,4,2,20,6,10,2,12
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_5,2018_LH1_3_6_5_1,LH1,3,6,5,1,5,5,10,0.5,2.5
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_5,2018_LH1_3_6_5_2,LH1,3,6,5,2,18,5,10,1.8,9
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_6,2018_LH1_3_6_6_1,LH1,3,6,6,1,1,5,10,0.1,0.5
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_6,2018_LH1_3_6_6_2,LH1,3,6,6,2,14,5,10,1.4,7
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_7,2018_LH1_3_6_7_1,LH1,3,6,7,1,15,6,10,1.5,9
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_7,2018_LH1_3_6_7_2,LH1,3,6,7,2,12,6,10,1.2,7.2
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_8,2018_LH1_3_6_8_1,LH1,3,6,8,1,7,5,10,0.7,3.5
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_8,2018_LH1_3_6_8_2,LH1,3,6,8,2,27,5,10,2.7,13.5
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_6,2018_LH1_3_6_9,2018_LH1_3_6_9_1,LH1,3,6,9,1,14,5,10,1.4,7
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_1,2018_LH1_1_12_1_1,LH1,1,12,1,1,25,7,10,2.5,17.5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_1,2018_LH1_1_12_1_2,LH1,1,12,1,2,2,7,10,0.2,1.4
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_2,2018_LH1_1_12_2_1,LH1,1,12,2,1,5,6,10,0.5,3
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_2,2018_LH1_1_12_2_2,LH1,1,12,2,2,12,6,10,1.2,7.2
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_3,2018_LH1_1_12_3_1,LH1,1,12,3,1,25,5,10,2.5,12.5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_3,2018_LH1_1_12_3_2,LH1,1,12,3,2,12,5,10,1.2,6
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_4,2018_LH1_1_12_4_1,LH1,1,12,4,1,10,5,10,1,5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_4,2018_LH1_1_12_4_2,LH1,1,12,4,2,12,5,10,1.2,6
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_5,2018_LH1_1_12_5_1,LH1,1,12,5,1,15,5.5,10,1.5,8.25
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_5,2018_LH1_1_12_5_2,LH1,1,12,5,2,7,5.5,10,0.7,3.85
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_6,2018_LH1_1_12_6_1,LH1,1,12,6,1,7,7,10,0.7,4.9
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_6,2018_LH1_1_12_6_2,LH1,1,12,6,2,23,7,10,2.3,16.1
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_6,2018_LH1_1_12_6_3,LH1,1,12,6,3,11,7,10,1.1,7.7
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_7,2018_LH1_1_12_7_1,LH1,1,12,7,1,7,7,10,0.7,4.9
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_12,2018_LH1_1_12_7,2018_LH1_1_12_7_2,LH1,1,12,7,2,20,7,10,2,14
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_1,2018_LH1_2_12_1_1,LH1,2,12,1,1,12,5.5,10,1.2,6.6
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_2,2018_LH1_2_12_2_1,LH1,2,12,2,1,28,7,10,2.8,19.6
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_2,2018_LH1_2_12_2_2,LH1,2,12,2,2,23,7,10,2.3,16.1
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_3,2018_LH1_2_12_3_1,LH1,2,12,3,1,1,7,10,0.1,0.7
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_3,2018_LH1_2_12_3_2,LH1,2,12,3,2,23,7,10,2.3,16.1
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_4,2018_LH1_2_12_4_1,LH1,2,12,4,1,30,7,10,3,21
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_4,2018_LH1_2_12_4_2,LH1,2,12,4,2,15,7,10,1.5,10.5
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_5,2018_LH1_2_12_5_1,LH1,2,12,5,1,22,8.5,10,2.2,18.7
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_6,2018_LH1_2_12_6_1,LH1,2,12,6,1,22,6,10,2.2,13.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_6,2018_LH1_2_12_6_2,LH1,2,12,6,2,2,6,10,0.2,1.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_7,2018_LH1_2_12_7_1,LH1,2,12,7,1,25,5.5,10,2.5,13.75
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_7,2018_LH1_2_12_7_2,LH1,2,12,7,2,9,5.5,10,0.9,4.95
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_8,2018_LH1_2_12_8_1,LH1,2,12,8,1,20,5.5,10,2,11
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_12,2018_LH1_2_12_8,2018_LH1_2_12_8_2,LH1,2,12,8,2,10,5.5,10,1,5.5
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_1,2018_LH1_3_12_1_1,LH1,3,12,1,1,17,6,10,1.7,10.2
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_2,2018_LH1_3_12_2_1,LH1,3,12,2,1,4,6.5,10,0.4,2.6
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_2,2018_LH1_3_12_2_2,LH1,3,12,2,2,22,6.5,10,2.2,14.3
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_3,2018_LH1_3_12_3_1,LH1,3,12,3,1,17,7,10,1.7,11.9
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_3,2018_LH1_3_12_3_2,LH1,3,12,3,2,32,7,10,3.2,22.4
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_4,2018_LH1_3_12_4_1,LH1,3,12,4,1,17,6,10,1.7,10.2
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_5,2018_LH1_3_12_5_1,LH1,3,12,5,1,7,5,10,0.7,3.5
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_5,2018_LH1_3_12_5_2,LH1,3,12,5,2,22,5,10,2.2,11
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_5,2018_LH1_3_12_5_3,LH1,3,12,5,3,22,5,10,2.2,11
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_6,2018_LH1_3_12_6_1,LH1,3,12,6,1,20,6,10,2,12
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_6,2018_LH1_3_12_6_2,LH1,3,12,6,2,6,6,10,0.6,3.6
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_6,2018_LH1_3_12_6_3,LH1,3,12,6,3,8,6,10,0.8,4.8
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_7,2018_LH1_3_12_7_1,LH1,3,12,7,1,7,7,10,0.7,4.9
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_8,2018_LH1_3_12_8_1,LH1,3,12,8,1,24,4,10,2.4,9.6
2018,Bahamas,2018_LH1,2018_LH1_3,2018_LH1_3_12,2018_LH1_3_12_8,2018_LH1_3_12_8_2,LH1,3,12,8,2,3,4,10,0.3,1.2
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_1,2018_LH1_1_20_1_1,LH1,1,20,1,1,10,5,10,1,5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_1,2018_LH1_1_20_1_2,LH1,1,20,1,2,15,5,10,1.5,7.5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_2,2018_LH1_1_20_2_1,LH1,1,20,2,1,3,5,10,0.3,1.5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_2,2018_LH1_1_20_2_2,LH1,1,20,2,2,22,5,10,2.2,11
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_2,2018_LH1_1_20_2_3,LH1,1,20,2,3,4,5,10,0.4,2
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_3,2018_LH1_1_20_3_1,LH1,1,20,3,1,3,7,10,0.3,2.1
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_3,2018_LH1_1_20_3_2,LH1,1,20,3,2,15,7,10,1.5,10.5
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_4,2018_LH1_1_20_4_1,LH1,1,20,4,1,14,6,10,1.4,8.4
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_5,2018_LH1_1_20_5_1,LH1,1,20,5,1,22,4,10,2.2,8.8
2018,Bahamas,2018_LH1,2018_LH1_1,2018_LH1_1_20,2018_LH1_1_20_5,2018_LH1_1_20_5_2,LH1,1,20,5,2,15,4,10,1.5,6
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_1,2018_LH1_2_20_1_1,LH1,2,20,1,1,18,6,10,1.8,10.8
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_1,2018_LH1_2_20_1_2,LH1,2,20,1,2,14,6,10,1.4,8.4
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_2,2018_LH1_2_20_2_1,LH1,2,20,2,1,27,6,10,2.7,16.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_2,2018_LH1_2_20_2_2,LH1,2,20,2,2,17,6,10,1.7,10.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_3,2018_LH1_2_20_3_1,LH1,2,20,3,1,20,6,10,2,12
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_3,2018_LH1_2_20_3_2,LH1,2,20,3,2,15,6,10,1.5,9
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_4,2018_LH1_2_20_4_1,LH1,2,20,4,1,9,5,10,0.9,4.5
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_4,2018_LH1_2_20_4_2,LH1,2,20,4,2,5,5,10,0.5,2.5
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_5,2018_LH1_2_20_5_1,LH1,2,20,5,1,25,5.5,10,2.5,13.75
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_5,2018_LH1_2_20_5_2,LH1,2,20,5,2,4,5.5,10,0.4,2.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_6,2018_LH1_2_20_6_1,LH1,2,20,6,1,30,6,10,3,18
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_6,2018_LH1_2_20_6_2,LH1,2,20,6,2,2,6,10,0.2,1.2
2018,Bahamas,2018_LH1,2018_LH1_2,2018_LH1_2_20,2018_LH1_2_20_6,2018_LH1_2_20_6_3,LH1,2,20,6,3,14,6,10,1.4,8.4
